,0
276,"24221038 | morone saxatilis | Whole-animal thyroxine (T4) and 3,5,3'-triiodothyronine (T3) levels were measured in larval and juvenile striped bass, Morone saxatilis, reared for 10 days at one of three levels of salinity (equivalent to fresh water (FW), one-third seawater (1/3 SW), and seawater (SW) and two temperatures (15C and 20C)."
277,"9356218 | morone saxatilis | The blood levels of gonadotropin II (GtH II), sex-steroid hormones, and thyroid hormones were determined in wild spermiating male striped bass (Morone saxatilis) in males and in females at various stages of final oocyte maturation (FOM), captured on their spawning grounds."
278,"3815855 | 1-chloro-2,4-dinitrobenzene | Thyroid hormone administration produced a significant fall in the hepatic content of GST YaYa and in total GST activity, as assessed using 1-chloro-2,4-dinitrobenzene as substrate."
279,"6429594 | whey | Colostrum protein, triglyceride, triiodothyronine, thyroxine and prolactin concentrations in the whey also demonstrated no significant differences between the two housing systems."
280,"27123973 | common carp | The present study investigated the effects of subacute semi-static pyrene exposure on biochemical, enzymological and ionoregulatory responses as well as thyroid hormones in common carp (Cyprinus carpio)."
281,"12624537 | common carp | This study investigates whether thyrotropin-releasing hormone (TRH), alpha-melanocyte-stimulating hormone (alpha-MSH) and N-acetyl beta-endorphin (NAc beta-END), or the thyroid hormones thyroxine (T4) and 3,5,3'-triiodothyronine (T3) are involved in the physiological response to temperature changes in the poikilotherm common carp (CYPRINUS CARPIO)."
282,"18931024 | common carp | TSH, ACTH, and alpha-MSH, in common carp, allows for an integration of central thyrotropic signals."
283,"17981868 | common carp | In Mozambique tilapia (Oreochromis mossambicus) thyroid activity is, indeed, restricted to the subpharyngeal region; in common carp (Cyprinus carpio) the functional endocrine thyroid is associated with renal tissues."
284,"22198122 | common carp | To further our insights in the interactions between the deiodinase protein and its substrates: thyroid hormone and DTT, we measured enzymatic iodothyronine 5'-deiodination, Dio1 and Dio2 mRNA expression, and Dio1 affinity probe binding in liver and kidney preparations from a freshwater teleost, the common carp (Cyprinus carpio L.)."
285,"3916702 | n-acetylserotonin | Night-time pineal levels of tryptophan, 5-hydroxytryptophan, serotonin, N-acetylserotonin, melatonin, 5-hydroxyindoleacetic acid and the activities of the two enzymes N-acetyltransferase and hydroxyindole-O-methyltransferase involved in the cyclic production of melatonin were determined in male albino rats and Syrian hamsters that were implanted with thyroxine or thyroidectomized two weeks earlier."
286,2155539 | opossum | Cultured opossum kidney (OK) cells were used to determine whether thyroid hormone has a direct stimulatory effect on Na(+)-H+ exchange activity in an intact cellular preparation.
287,"9026788 | opossum | Thyroid hormone (T3), a known stimulator of renal proximal tubular brush border membrane Na-dependent phosphate (Pi) uptake (Na/Pi-cotransport), stimulated Na-dependent Pi transport in opossum kidney (OK) cells."
288,"11245393 | ursus maritimus | Associations were determined between retinol and the thyroid hormones thyroxine (T4) and triiodothyronine (T3), respectively, and the organochlorine contaminants (OCs) polychlorinated biphenyls (PCBs), 1, 1-dichloro-2,2-bis-(4-chlorophenyl)ethylene (DDE), hexachlorobenzene (HCB), and hexachlorocyclohexanes (HCHs) in blood plasma from polar bears (Ursus maritimus) caught at Svalbard."
289,"21345491 | ursus maritimus | We investigated the multivariate relationships between adipose tissue residue levels of 48 individual organohalogen contaminants (OHCs) and circulating thyroid hormone (TH) levels in polar bears (Ursus maritimus) from East Greenland (1999-2001, n=62), using projection to latent structure (PLS) regression for four groupings of polar bears; subadults (SubA), adult females with cubs (AdF_N), adult females without cubs (AdF_S) and adult males (AdM)."
290,"14217776 | hippuric acid | Increased serum levels of indoxyl sulphate, indole acetic acid and hippuric acid in sera of uraemic patients may interfere with thyroid hormone measurements when an analogue radioimmunoassay is used."
291,"135476 | uronic acid | At each of these stages a number of rats were killed, their hearts were weighed and determinations were made of the myocardial contents of DNA, of collagen measured as hydroxyproline, and of glycosaminoglycans, measured as uronic acid."
292,3160592 | uronic acid | Urinary uronic acid and hexose excretion in the CPC-precipitated fraction increased four to ten times after thyroid hormone administration.
293,"17110171 | atlantic croaker | Atlantic croaker (Micropogonias undulatus) were exposed to the polychlorinated biphenyl (PCB) mixture (Aroclor 1254) or one of three individual congeners (planar PCB 77 or ortho-substituted PCB 47 and PCB 153) in the diet for 30 days to investigate the effects of PCBs on circulating thyroid hormones, thyroxine (T4) and triiodothyronine (T3)."
294,17110171 | atlantic croaker | The results of the present study demonstrate that exposure to PCBs at environmentally realistic concentrations can have profound effects on the thyroid status of Atlantic croaker.
295,2335106 | gossypol | The study was designed to examine the effect of gossypol on thyroid function in young female rats.
296,2760274 | gossypol | The effect of gossypol on thyroid structure and function was examined.
297,2760274 | gossypol | Histopathological examination revealed focal degeneration of thyroid follicles after a dose of 1 mg gossypol per kg body weight; widespread follicular atrophy occurred with 5 mg and 10 mg gossypol per kg body weight.
298,14692727 | allium sativum | The combined effects of Trigonella foenum-graecum and Allium sativum extracts were evaluated for their ameliorative potential in the L-thyroxine-induced hyperthyroidic rat model to contribute to an understanding of interaction between the two extracts.
299,12672166 | allium sativum | Extracts of Trigonella foenum-graecum (TFG) seed and Allium sativum (AS) bulb were evaluated for their efficacy to ameliorate l-thyroxine (l-T4) induced hyperglycaemia in rats.
300,"9635131 | columba | This study investigated the influence of starvation over seven days on avian thyroidal superoxide radical levels and superoxide dismutase activity profiles in the Indian rock pigeon Columba livia intermeida, in relation with iodine metabolism."
301,"26843926 | columba | In this study, we investigated the effects of food quality and quantity before and during egg laying on three different aspects of egg quality: macro-nutrients (egg and yolk mass), androgens (testosterone and androstenedione), and thyroid hormones (3,5,3'-triiodothyronine, T3 and l-thyroxine, T4), using the rock pigeon (Columba livia)."
302,"26547215 | anacardic acid | In this work, we compared the effect of thyroid hormone and that of anacardic acid, a naturally occurring histone acetylase inhibitor, or both in combination, on mouse embryonic stem cells (mES) differentiating into embryonal cardiomyocyte by embryoid bodies (EBs) formation."
303,"26547215 | anacardic acid | Although the results indicated that anacardic acid (AA) and thyroid hormone were both efficient in promoting cardiomyocyte differentiation, we noticed that a transient exposure of mES to AA alone was sufficient to enlarge the beating areas of EBs compared to those of untreated controls."
304,"15182399 | lathosterol | Serum thyroid biomarkers (free triiodothyronine [FT3], free thyroxine [FT4], FT3/FT4 ratio, thyroid-stimulating hormone), 5-stanols (sitostanol and cholestanol), and cholestanol precursors (total cholesterol and its synthesis marker lathosterol, and 7-hydroxy-4-cholesten-3-one cholestenol) were measured at baseline and during the 14 weeks off EZE and on EZE."
305,4336560 | thymine | This cytosine to thymine substitution occurs in the codon for residue 119 and results in the predicted replacement of a threonine residue with a methionine at this position.
306,"9589637 | thymine | We found the second nucleotide of normal codon 66 (CTT), a thymine, was substituted by a cytosine (CCT), resulting in the replacement of the normal leucine by proline."
307,9302363 | thymine | TBG-CD of English ethnic origin (TBG-CD6) is characterized by a thymine deletion in codon 165 (exon 1).
308,"19692495 | l-selenomethionine | Newly diagnosed 23 euthyroid children (mean age, 12.3 +/- 2.4 years) with Hashimoto thyroiditis (HT) received only 50 microg L-selenomethionine per day for 3 months."
309,"16440845 | potassium nitrate (kno3) | Rats were fed diet containing 3% potassium nitrate (KNO3) for 4 weeks and then thyroid status was evaluated by thyroid gland weight, urinary iodine excretion pattern, thyroid peroxidase (TPO) activity, serum levels of total thyroxine (T4), triiodothyronine (T3) and thyroid stimulating hormone (TSH) concentrations."
310,"23455213 | shallot | Present study was aimed to examine the effects of Persian shallot (Allium hirtifolium Boiss) on FBS, HbA1c, insulin, triiodothyronine (T3) and thyroxine (T4) levels in type 1 diabetic rats."
311,"601507 | ethyl acetate | An isotopically labeled internal standard, thyroxine-d(5), was added to serum, followed by equilibration, protein precipitation, and ethyl acetate and solid-phase extractions to prepare samples for liquid chromatography-mass spectrometry electrospray ionization (LC/MS-ESI) analysis."
312,"2613183 | ethyl acetate | In order to release T3 and T4 from thyroglobulin, samples were first hydrolyzed enzymatically using protease at a temperature of 37 +/- 1 degrees C for 28 h. The T3 and T4 were extracted with ethyl acetate and then the ethyl acetate layer was evaporated."
313,10988135 | pie | Thyroid activity was studied during the annual gonadal cycle in both sexes of the tree pie (Dendrocitta vagabunda).
314,"26153429 | arsenobetaine | The association of arsenic variables in urine, total arsenic (UAS), arsenobetaine (UAB), dimethylarsinic acid (UDMA), and arsenic adjusted for arsenobetaine (UAAS) with thyroid-stimulating hormone (TSH), free and total serum thyroxine (FT4, TT4), free and total triiodothyronine (FT3, TT3), and thyroglobulin (TGN) was evaluated by analyzing data from 2007-2010 National Health and Nutrition Examination Survey."
315,553123 | carbon disulfide | Serum thyroxine and blood lipids were assayed in 45 subjects exposed to carbon disulfide (CS2).
316,"3087026 | carbon disulfide | Exposure of rabbits for 12 weeks to 300 ppm carbon disulfide (CS2) for 6 h/day, 5 days/week, or to 25 mg/day of thiourea or 2% cholesterol in the diet, or to any combination thereof caused a significant reduction in the concentration of serum thyroxine (T4)."
317,"8215606 | carbon disulfide | One hundred seventeen viscose rayon workers exposed to carbon disulfide, and 66 workers who were not exposed to any toxic agent in the working environment, underwent an endocrinological examination that included determination of thyroxine, luteinizing hormone, follicle-stimulating hormone, prolactin, and testosterone in serum by radioimmunoassay methods."
318,21782715 | pectin | The main purpose of the study was to evaluate the effects of low-esterified pectin on lead-induced thyroid injury in rats.
319,"21782715 | pectin | At the end of experiment, thyroid gland weight and blood hormone level were increased because of additional administration of low-esterified pectin."
320,21782715 | pectin | The results obtained indicate the beneficial effects of low-esterified pectin on lead-induced thyroid injury.
321,15500073 | pectin | We studied the effects of low-esterified pectin and antistrumin in rats with hypofunction of the thyroid gland modeled by enteral administration of lead acetate.
322,15500073 | pectin | Pectin more rapidly recovered thyroid function than iodine.
323,"2910586 | propylene glycol | Propylene glycol (PG), as a complementary source of energy used in the nutrition of dairy cows, alters systemic thyroid hormone economy; however, the exact mechanism through which highly glycogenic feed supplements impact liver metabolism is little known."
324,26573854 | sheepshead | The sheepshead minnow is widely used in ecotoxicological studies that only recently have begun to focus on disruption of the thyroid axis by xenobiotics and endocrine disrupting compounds.
325,"26573854 | sheepshead | This study set out to describe the ontogeny and morphology of the thyroid gland in sheepshead minnow, and to correlate these with whole-body concentrations of thyroid hormones during early development and metamorphosis."
326,"26573854 | sheepshead | This study establishes a baseline for thyroid hormones in sheepshead minnows, which will be useful for the understanding of thyroid hormone functions and in future studies of thyroid toxicants in this species."
327,"21800831 | phloroglucinol | Amitrole, potassium perchlorate, potassium thiocyanate, methimazole (MMI), phloroglucinol, 6-propyl-2-thiouracil, ethylenethiourea, benzophenone-2, resorcinol, pyrazole, sulfamethoxazole, sodium bromide, mancozeb, and genistein were classified as thyroid gland function disruptors."
328,"19276533 | mangifera indica | Hitherto unknown efficacy of the peel extracts of Mangifera indica (MI), Cucumis melo (CM) and Citrullus vulgaris (CV) fruits in ameliorating the diet-induced alterations in dyslipidemia, thyroid dysfunction and diabetes mellitus have been investigated in rats."
329,"12242684 | phenylhydrazine | A novel phenomenon of protective counteraction by thyroid hormone has been demonstrated in phenylhydrazine hydrochloride (PHH) induced insult on blood acetylcholinesterase (AChE, EC 3.1.1.7) activity, in both, in vivo and in vitro conditions."
330,25616491 | carum carvi | We report a patient with papillary thyroid carcinoma who were under treatment with levothyroxine and experienced an elevated TSH level by ingestion of Carum carvi.
331,25616491 | carum carvi | TSH level was increased to 60.3 mIU/L with no change in levothyroxine dosage and decreased to normal range after discontinuation of the Carum carvi.
332,25616491 | carum carvi | This case report shows the effect of consumption of Carum carvi in increasing TSH level in hypothyroid patients treating with levothyroxine.
333,"6253279 | formate | In thyroid slices, TSH enhanced the oxidation of formate, a process believed to be mediated by endogenous H2O2, only in glucose-supplemented medium."
334,"14517767 | piper nigrum | Piperine, the main alkaloid of Piper nigrum fruits, was evaluated for its thyroid hormone and glucose regulatory efficacy in adult male Swiss albino mice."
335,1025788 | pisum sativum | The germination of Pisum sativum seeds in solution with 1-thyroxine revealed that thyroxine increases average diurnal MA and results in formation of two-phases rhythm of mitosis number.
336,"17988667 | thunnus | We studied the profiles of 3,5,3'-l-triiodothyronine (T3), thyroxine (T4), and thyroid hormone receptors (TRs) in Pacific bluefin tuna (Thunnus orientalis) during embryonic and post-embryonic development."
337,"17073939 | biscuit | Here, we show that facultatively planktotrophic larvae (larvae that reach metamorphosis in the absence of food but have the ability to feed) from the subtropical sea biscuit Clypeaster rosaceus can synthesize thyroxine endogenously from incorporated iodine (I(125))."
338,"4076757 | sesame | When given as sesame oil injections E2 significantly reduced plasma triiodo-L-thyronine (T3) levels and thyroid epithelial cell height (TEH), but had no apparent effect on plasma L-thyroxine (T4) levels."
339,8504920 | l-phenylalanine | L-tyrosine and L-phenylalanine (each at 0.2 mM) did not decrease T4 uptake.
340,"1669021 | fruits | Hitherto unknown efficacy of the peel extracts of Mangifera indica (MI), Cucumis melo (CM) and Citrullus vulgaris (CV) fruits in ameliorating the diet-induced alterations in dyslipidemia, thyroid dysfunction and diabetes mellitus have been investigated in rats."
341,9497445 | cake | The rapeseed-press cake diet increased the weight of thyroid gland and liver and decreased the serum thyroxine (T4) concentration.
342,9497445 | cake | Higher iodine dosage increased the serum T4 concentration of pigs receiving 75 g rapeseed press cake per kg diet (= 1.6 mmol glucosinolates per kg diet) to the level of the control group and retarded the enlargement of the thyroid gland.
343,"2431516 | 2-phosphoglycerate | In animals simultaneously treated with DPTH and T4, the effects of thyroxine on the [NADP+]/[NADPH] ratio and the levels of phosphoenolypyruvate, 2-phosphoglycerate and ketone bodies were reversed."
344,"26547692 | annona squamosa | Hitherto unknown protective effects of 5,7,4'-trihydroxy-6,3'dimethoxy-flavone 5-O--l-rhamnopyranoside (THDMF-Rha); isolated from Annona squamosa leaves were evaluated in l-thyroxine (l-T4)-induced thyrotoxicosis in rats."
345,17291737 | annona squamosa | Annona squamosa (Custard apple) seeds are generally thrown away as waste materials.
346,"572382 | l-lactic acid | Measures of hormones and metabolites in blood plasma of high and low yielding cattle matched for diet and stage of lactation were investigated for relationships between milk yield, body weight, and concentrations of hormones (prolactin, growth hormone, insulin, and thyroxine) and metabolites (glucose, nonesterified fatty acids, beta-hydroxybutyric acid, and L-lactic acid) for stages of lactation."
347,"789164 | d-glyceraldehyde | Thyroxine treatment did not inhibit D-glyceraldehyde-, D-mannose-, and tolbutamide-induced insulin release from the perfused pancreas."
348,"789164 | d-glyceraldehyde | The inhibition of D-glucose-induced insulin release in response to thyroxine treatment was reversed after addition of either D-glyceraldehyde, dihydroxyacetone, DL-glyceric acid, pyruvate, or alpha-ketobutyrate to the perfusion medium."
349,"16024019 | shark | This study ascertained the presence and concentration of thyroid hormones triiodothyronine (T(3)) and thyroxine (T(4)) in the maternal serum and yolk of the developing placental viviparous shark Sphyrna tiburo from one site adjacent to Tampa Bay and another within Florida Bay, Florida, USA."
350,"7782725 | coffea canephora | In order to identify the diterpene responsible, we analysed the diterpene composition of oils from Arabica (Coffea arabica) and Robusta (Coffea canephora robusta) beans and their effects on serum lipids and thyroid function."
351,26545554 | brazil nut | This study evaluated the effect of Brazil nuts (richest Se source) on thyroid hormone levels in HD patients.
352,"1396307 | hexadecanedioic acid | beta,beta'-Methyl-substituted hexadecanedioic acid (MEDICA 16) shares some of the calorigenic-hypolipidemic characteristics of thyroid hormones."
353,"11691645 | eicosapentaenoic acid | Using an animal model, we then examined the effect of highly purified eicosapentaenoic acid ethyl ester (EPA-E), a n-3 polyunsaturated fatty acid derived from fish oil, on thyroid function in 1-methyl-2-imidazolethiol (MMI)-induced hypothyroid rats."
354,9245533 | gallus gallus | Previous work with chickens (Gallus gallus domesticus) suggests a relationship between depressed thyroid hormone status and enhanced adrenal steroidogenic function.
355,"12535627 | gallus gallus | The relationships among avian uncoupling protein (avUCP) mRNA expression, heat production, and thyroid hormone metabolism were investigated in 7-14-day-old broiler chicks (Gallus gallus) exposed to a low temperature (cold-exposed chicks, CE) or a thermoneutral temperature (TN)."
356,"3651900 | delphinapterus leucas | Bovine thyroid stimulating hormone administered to three beluga whales, Delphinapterus leucas, was effective in producing an increase in circulating levels of triiodothyronine and thyroxine."
357,"26352948 | delphinapterus leucas | To date, because no published compilation of baseline values for thyroid hormones in beluga whales (Delphinapterus leucas) exists, assessment of thyroid hormone concentrations in this species has been underused in clinical settings."
358,24096699 | betulinic acid | The animals exposed to PTU were treated with pure standard drug thyroxine at a dose of 10g/kg of body weight by oral route and the test drug betulinic acid 20mg/kg by oral route through force feeding in their respective groups.
359,"24096699 | betulinic acid | Betulinic acid also reduced the damage caused in the thyroid tissues by PTU, thus minimizing the symptoms of hypothyroidism."
360,24096699 | betulinic acid | Histopathological examinations of the thyroid tissue showed changes in the thyrocytes of PTU-treated group while thyroxine group showed normal thyroid follicles cell architecture and the group treated with betulinic acid also showed marked improvement in the follicles integrity which shows that betulinic acid has some protective activity.
361,"24096699 | betulinic acid | This study shows that the betulinic acid has thyroid-enhancing potential by lowering down the TSH levels and reducing the damage caused in the thyroid tissues, thus minimizing the symptoms of hypothyroidism when used anaphylactically in rats."
362,"18377885 | curcumin | Adult male rats were rendered hyperthyroid by administration of 0.0012% l-thyroxine in their drinking water, while vitamin E (200 mg/kg body weight) and curcumin (30 mg/kg body weight) were supplemented orally for 30 days."
363,18377885 | curcumin | Above findings suggest that both vitamin E and curcumin have differential regulation on complexes I and II mediated mitochondrial respiration and have a protective role against L-thyroxine induced hepatic dysfunction and oxidative stress.
364,"19914224 | curcumin | Adult male rats were rendered hyperthyroid by administration of 0.0012% l-thyroxine in their drinking water, while vitamin E (200mg/kg body weight) and curcumin (30mg/kg body weight) were supplemented orally for 30 days."
365,23069388 | curcumin | We show that curcumin binds selectively to the TTR thyroxine-binding sites of the tetramer over all the other plasma proteins.
366,20574713 | curcumin | The present study investigates the antioxidative effects of vitamin E and curcumin against L-thyroxine (T(4))-induced oxidative stress in renal cortex of adult male rats.
367,20574713 | curcumin | Vitamin E (200 mg/kg body weight/day) and curcumin (30 mg/kg body weight/day) were supplemented singly or in combination orally for 30 days along with L-thyroxine treatment.
368,"18723006 | curcumin | Present study examines effects of curcumin and vitamin E on oxidative stress parameters, antioxidant defence enzymes and oxidized (GSSG) and reduced glutathione (GSH) levels in testis of L-thyroxine (T4)-induced hyperthyroid rats."
369,22476324 | curcumin | The present investigation was aimed to elucidate the effect of curcumin on lipid peroxidation (LPx) and superoxide dismutase (SOD) in L-thyroxine (T4)-induced oxidative stress in cerebral cortex and cerebellum of rat brain.
370,"26468275 | apigenin | Among flavonoids, genistein and apigenin were able to effectively displace resveratrol from its preferential binding site, whereas genistein also showed the ability to interact, albeit weakly, with the preferential thyroxine binding site."
371,"17976266 | apigenin | The potential of apigenin (4',5,7-trihydroxyflavone) in regulating hyperglycaemia, thyroid dysfunction and lipid peroxidation (LPO) has been revealed."
372,"17976266 | apigenin | While in alloxan-treated diabetic animals, a significant decrease in the concentrations of serum insulin, thyroxine (T(4)) and triiodothyronine (T(3)), with a parallel increase in serum glucose and hepatic glucose-6-phospatase (G-6-Pase) activity, was observed, administration of 0.78 mg kg(-1) of apigenin for 10 consecutive days increased the levels of serum insulin and thyroid hormones with a parallel decrease in glucose concentration and hepatic G-6-Pase activity."
373,"17976266 | apigenin | It appears that apigenin has a potential to regulate diabetes mellitus, as well as disease-induced thyroid dysfunction and lipid peroxidation."
374,"2818564 | cholate | The main characteristics of the method are as follows: (i) mitochondrial/microsomal fractions of thyroid glands were treated with sodium cholate plus trypsin, and the supernatants obtained by ultracentrifugation were directly used for the assay of coupling and peroxidase activity of TPO; (ii) the formation of iodotyrosine residues catalysed by TPO was performed by using chemically iodinated Graves'-disease Tg containing 41 iodine atoms per molecule and with a high iodotyrosine and a low iodothyronine content; (iii) newly synthesized iodothyronine residues (thyroxine, 3,5,3'-tri-iodothyronine, and 3,3',5'-tri-iodothyronine) were analysed by h.p.l.c."
375,1213876 | orotate | These findings indicate that the increased uptake of orotate and the stimulation of RNA synthesis represent distinct effects of the thyroid hormone on its target tissue.
376,2827721 | lemon | The incidence of the side effects of radioiodine therapy on the salivary glands was prospectively and longitudinally investigated in 2 groups of patients with postsurgical differentiated thyroid cancer with varying regimens for sucking lemon candy.
377,"7782725 | coffea | In order to identify the diterpene responsible, we analysed the diterpene composition of oils from Arabica (Coffea arabica) and Robusta (Coffea canephora robusta) beans and their effects on serum lipids and thyroid function."
378,"10803347 | pikeperch | Variations in plasma thyroxine (T4) and triiodothyronine (T3) contents of pike, pikeperch, perch, bream and chub from a large reservoir (Pareloup, South of France) were investigated before and during the progressive emptying of the reservoir."
379,"9748398 | grouper | The response of grouper larvae to the thyroid hormones, thyroxine (T4) and triiodothyronine (T3), was examined."
380,26545554 | nuts | This study evaluated the effect of Brazil nuts (richest Se source) on thyroid hormone levels in HD patients.
381,"1915059 | diethylstilbesterol | Diethylstilbesterol (DES; a potent synthetic estrogen, 5 mg Silastic implant), estradiol benzoate (50 micrograms/kg.48 h), or testosterone propionate (10 mg/kg.48 h) were administered for 3 weeks to ovariectomized rats that were either thyroid-intact or thyroid-ectomized."
382,"7223883 | diethylstilbesterol | Pups received daily injections of estrogens (either estradiol, estrone, or diethylstilbesterol, each at 0.05 microgram/g body wt) or thyroxine (0.1 microgram/g body wt) on postnatal days 2-7."
383,"25263192 | o. mykiss | Increases in gill Na(+) , K(+) ATPase activity, plasma thyroxine levels and hypo-osmoregulatory ability assessed by 24 h seawater challenge test represented characteristics of smoltification in anadromous O. mykiss from May to June, whereas there was no apparent increase in the values of non-anadromous O. mykiss."
384,"24221038 | striped bass | Whole-animal thyroxine (T4) and 3,5,3'-triiodothyronine (T3) levels were measured in larval and juvenile striped bass, Morone saxatilis, reared for 10 days at one of three levels of salinity (equivalent to fresh water (FW), one-third seawater (1/3 SW), and seawater (SW) and two temperatures (15C and 20C)."
385,"24221038 | striped bass | Whole-animal thyroid hormone content was unaffected by salinity or temperature in juvenile striped bass, although significant fluctuations in plasma T4 levels occurred in those transferred to 1/3 SW and SW."
386,24221038 | striped bass | The thyroid axis of striped bass responds to salinity and temperature as early as in the pre-metamorphic stage.
387,24221038 | striped bass | Thyroid hormones may mediate the beneficial effects of salinity on larval striped bass growth and survival.
388,"9356218 | striped bass | The blood levels of gonadotropin II (GtH II), sex-steroid hormones, and thyroid hormones were determined in wild spermiating male striped bass (Morone saxatilis) in males and in females at various stages of final oocyte maturation (FOM), captured on their spawning grounds."
389,9593648 | striped bass | Plasma levels of reproductive and thyroid hormones were measured in captive striped bass females during postvitellogenesis and the spawning period (March-June).
390,"16924836 | r. sativus | The effect of chronic feeding of fresh and cooked radish, R. sativus under varying state of iodine intake on morphological and functional status of thyroid in albino rats was evaluated by thyroid gland morphology and histology, thyroid peroxidase activity, serum triiodothyronine, thyroxine and thyrotropin levels."
391,"19276533 | cucumis melo | Hitherto unknown efficacy of the peel extracts of Mangifera indica (MI), Cucumis melo (CM) and Citrullus vulgaris (CV) fruits in ameliorating the diet-induced alterations in dyslipidemia, thyroid dysfunction and diabetes mellitus have been investigated in rats."
392,"14517767 | piperine | Piperine, the main alkaloid of Piper nigrum fruits, was evaluated for its thyroid hormone and glucose regulatory efficacy in adult male Swiss albino mice."
393,"14517767 | piperine | It appears that the action of P. nigrum on thyroid functions is mediated through its active alkaloid, piperine."
394,14517767 | piperine | We also suggest that a higher dose of piperine may inhibit thyroid function and serum glucose concentration in euthyroid individuals.
395,"8620569 | 2-ethylhexanoic acid | In addition to clofibrate and di(2-ethylhexyl)phthalate, acetylsalicylic acid, 2-ethylhexanoic acid, thyroxine and dehydroepiandrosterone were used as proliferators."
396,"18412146 | citrus sinensis | Group I served as control and were administered distilled water while groups II-IV were administered with 1500 mg/kg of Citrus sinensis (fresh orange juice; FOJ), 0.1 g/g of levothyroxine (LVT) and 0.01 mg/g of CARB, respectively, per oral once daily for 28 days."
397,18598183 | citrus sinensis | To compare the effect of Citrus sinensis and carbimazole (CARB) on blood levels of thyroid hormones (T4 and T3) and TSH.
398,10527654 | fenugreek | The effects of fenugreek seed extract on the alterations in serum thyroid hormone concentrations were studied in adult male mice and rats.
399,"17078113 | scopoletin | Scopoletin (7-hydroxy-6-methoxy coumarin) was isolated from the leaves of Aegle marmelos and evaluated for its potential to regulate hyperthyroidism, lipid peroxidation and hyperglycemia in levo-thyroxine-induced hyperthyroid rats."
400,17078113 | scopoletin | These findings indicate that scopoletin has the potential to inhibit thyroid function and hyperglycemia without hepatotoxicity.
401,"24610609 | papaya | Levothyroxine absorption can indeed be impaired by age, patient's compliance, fasting, the intake of certain foods (such as dietary fibers, grapes, soybeans, papaya and coffee) or by some drugs (such as proton-pump inhibitors, antacids, sucralfate, et cetera)."
402,"14151881 | mustard | In order to evaluate the time course of changes in serum concentration of thyroid hormones, cortisol and ACTH in patients exposed to chemical weapons containing sulfur mustard, we measured serum concentrations of hormones on the first, third and fifth week following injury in 13 soldiers and compared them to the results obtained from 34 control men."
403,"14151881 | mustard | We conclude that exposure to chemical weapons containing sulfur mustard results in alterations in serum concentrations of thyroid and adrenal hormones and ACTH, resembling changes seen in burn trauma."
404,"17651757 | kohlrabi | Other plants with hypothyroid effects include pearl millet (Pennisetum glaucum) and fonio millet (Digitaria exilis); thiocyanate is found in Brassicae plants including cabbage, cauliflower, kale, rutabaga, and kohlrabi, as well as in tropical plants such as cassava, lima beans, linseed, bamboo shoots, and sweet potatoes."
405,"8495798 | oat | Estrogen and thyroid hormone were previously shown to increase OAT mRNA levels approximately 3-fold and 5-fold, respectively, in these cells."
406,8495798 | oat | Thyroid hormone increased the rate of transcription of the OAT mRNA in these cells.
407,2584228 | oat | Treatment of the two strains with estradiol or thyroid hormone for 24 h resulted in approximately 5-fold increases in OAT protein and activity.
408,"3149247 | charr | Plasma levels of L-thyroxine (T4) and 3,5,3'-triiodo-L-thyronine (T3) were measured in 2- to 4-year-old rainbow trout (Salmo gairdneri) and arctic charr (Salvelinus alpinus) intraperitoneally injected with 0.7% NaCl alone (controls) or 0.7% NaCl containing synthetic thyrotropin-releasing hormone (TRH)."
409,"3410289 | charr | Charr were sampled on Days 7 and 12 and plasma testosterone, L-thyroxine (T4), 3,5,3'-triiodo-L-thyronine (T3), and hepatic microsomal T4 5'-monodeiodinase (T4 5'D) measured."
410,"3384310 | charr | In vitro studies with liver homogenates of brook charr (Salvelinus fontinalis) demonstrate that the conversion of thyroxine (T4) to triiodothyronine (T3) is dependent upon temperature, pH, substrate, and homogenate concentration, supporting the hypothesis of an enzymatic hepatic T4 to T3 conversion."
411,"3996892 | charr | The percentages of total L-thyroxine (TT4) and total 3,5-3'-triiodo-L-thyronine (TT3) in the free form (%FT4 and %FT3) were measured in plasma from trout or charr by equilibrium dialysis at 12 degrees and by an index employing miniature G-25 Sephadex columns at room temperature."
412,"3996892 | charr | Thus, for this charr population at least, TT4 and TT3 are representative of peripheral thyroidal status, as judged by the theoretically more physiologically relevant FT4 and FT3 levels."
413,"3956986 | charr | The influences of temperature and pH on the percentages of T4 (L-thyroxine) or T3 (3,5,3'-triiodo-L-thyronine) in the free form (%FT4 or %FT3) were determined by equilibrium dialysis on Arctic charr and rainbow trout plasma."
414,"2295420 | charr | Thyroxine (T4) completely displaced [125I]T3 in the pituitary nuclei of arctic charr and T3 completely displaced [125I]T4 in the pituitary nuclei of rainbow trout, suggesting that in salmonids both T4 and T3 bind to the same single class of sites."
415,"3557064 | charr | Plasma levels of L-thyroxine (T4) and 3,5,3'-triiodo-L-thyronine (T3) were measured in arctic charr at 2, 6, or 24 hr after single intraperitoneal injection of epinephrine (E) or norepinephrine (NE)."
416,"448457 | isothiocyanates | Similarly the glucosinolate aglucones, isothiocyanates or vinyl oxazolidinethione, were not transferred to milk although small amounts of unsaturated nitrile (1-cyano-2-hydroxy-3-butene) and inorganic thiocyanate were detected in milk."
417,6104718 | theobromine | Theophylline and theobromine had effects similar to those of caffeine on hormone levels.
